x,y
3924.33,2.38797149584e-06
3924.27,2.34297174962e-06
3924.21,2.71796811897e-06
3924.15,2.88396641479e-06
3924.09,2.75696795966e-06
3924.03,2.68696815232e-06
3923.9700000000003,2.74696811711e-06
3923.91,3.02196424198e-06
3923.85,3.0299641160199998e-06
3923.79,3.03296452353e-06
3923.73,3.39196023531e-06
3923.67,2.98996474582e-06
3923.61,2.8049672039e-06
3923.55,2.9859648088e-06
3923.49,2.80796670192e-06
3923.43,2.83396629255e-06
3923.37,2.79496736135e-06
3923.31,2.97996490327e-06
3923.25,2.77696764476e-06
3923.19,2.4619712402e-06
3923.13,2.63196947304e-06
3923.07,2.31297313146e-06
3923.01,2.1399754006e-06
3922.9500000000003,2.4829704548099998e-06
3922.8900000000003,2.72996883952e-06
3922.83,2.33397234607e-06
3922.77,2.37797256278e-06
